trace,section,metric,value,unit
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_full,consecutive_interval_pct,93.04212977457733,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_full,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,active_cycles,86417.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,active_pct_compute,34.23336700536772,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,p50_interval,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,p90_interval,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,p99_interval,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,max_interval,1983.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,max_burst_len,28313.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,consecutive_interval_pct,99.8703943714127,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_empty,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,active_cycles,14336.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,active_pct_compute,5.679085705231049,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,p50_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,p90_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,p99_interval,45.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,max_interval,18094.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,max_burst_len,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,consecutive_interval_pct,0.0,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_push,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,active_cycles,14336.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,active_pct_compute,5.679085705231049,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,p50_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,p90_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,p99_interval,16.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,max_interval,18126.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,max_burst_len,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,consecutive_interval_pct,0.0,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_rd_fifo_pop,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,active_cycles,14336.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,active_pct_compute,5.679085705231049,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,p50_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,p90_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,p99_interval,58.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,max_interval,18107.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,max_burst_len,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,consecutive_interval_pct,0.0,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_rd_req,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,active_cycles,16384.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,active_pct_compute,6.490383663121199,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,p50_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,p90_interval,15.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,p99_interval,16.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,max_interval,10147.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,max_burst_len,1.0,cycles
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,consecutive_interval_pct,0.0,pct
fpint_naive_m256_k256_n256,mxu_pipeline_acc_mem_wr_req,time_unit_available,1.0,bool
fpint_naive_m256_k256_n256,mxu_pipeline,mxu_row,32.0,count
fpint_naive_m256_k256_n256,mxu_pipeline,mxu_col,32.0,count
fpint_naive_m256_k256_n256,mxu_pipeline,mxu_macs_per_merger_event,1024.0,mac/event
fpint_naive_m256_k256_n256,mxu_pipeline,estimated_mxu_mac_count,16777216.0,mac
fpint_naive_m256_k256_n256,mxu_pipeline,estimated_mxu_flop_count,33554432.0,flop
fpint_naive_m256_k256_n256,mxu_pipeline,estimated_flops_per_compute_cycle,132.92305742072216,flop/cycle
