run_id,timestamp_utc,fpga_bin_label,git_commit,git_branch,git_dirty,suite,case_id,exec_key,app,kind,op,backend,variant,stage,name,args,shape_json,calls_per_forward,fpga_bin_dir,xclbin_sha256,warmup,iterations,source,status,returncode,failure_phase,failure_reason,raw_csv,power_csv,power_summary,measure_latency,measure_power,power_samples,power_elapsed_s,power_min_w,power_avg_w,power_max_w,power_parse_error,log_file,elapsed_wall_s,samples,min_us,avg_us,max_us,p50_us,p95_us
20260622T073542977331Z,2026-06-22T07:36:04+00:00,naive_simd,c7ba4d1a969c,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len16384_qblk32_prefill_kv_cache_quant_rope_k_to_attn_qkT,bfb0106faf,kv_cache_quant_layout_fused_w4a16,quantization,kv_cache_quant_rope_k_to_attn_qkT,kv_cache_quant_layout_fused_w4a16,all_fpint_gemm_improve_fused_layout_spinquant,prefill,kv_cache_quant_rope_k_to_attn_qkT,-k 16384 -n 128 -q 128 -d 1 -t 1 --gemm-qdir 0 --source-transposed,"{""K"": 16384, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""WTRANS"": 1, ""cache_len"": 16384, ""cache_update"": ""full"", ""consumer"": ""attn_qkT"", ""gemm_QDIR"": 0, ""layout_from"": ""row_major_fp16"", ""layout_group"": ""spinquant_r3_k_hadamard_to_kv_cache"", ""producer"": ""spinquant_r3_k_hadamard"", ""scale_zp_layout_to"": ""sz_gemm_tiled_transposed"", ""source_QDIR"": 1, ""source_transposed"": true, ""weight_layout_to"": ""gemm_w_tiled_transposed""}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/raw/bfb0106faf.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/power/bfb0106faf.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/power/bfb0106faf.summary.csv,0,1,14,0.476455,11.457,11.457,11.457,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/logs/bfb0106faf.log,10.586,0,,,,,
20260622T073542977331Z,2026-06-22T07:36:17+00:00,naive_simd,c7ba4d1a969c,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_fused_batch1_prefill_seq_len16384_qblk32_prefill_kv_cache_quant_v_cache_to_attn_pv,f69d170e5e,kv_cache_quant_layout_fused_w4a16,quantization,kv_cache_quant_v_cache_to_attn_pv,kv_cache_quant_layout_fused_w4a16,all_fpint_gemm_improve_fused_layout_spinquant,prefill,kv_cache_quant_v_cache_to_attn_pv,-k 16384 -n 128 -q 128 -d 1 -t 0 --gemm-qdir 1 --layout-from gemm_c_tiled,"{""K"": 16384, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""WTRANS"": 0, ""cache_len"": 16384, ""cache_update"": ""full"", ""consumer"": ""attn_pv"", ""gemm_QDIR"": 1, ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""v_cache_to_attn_pv"", ""producer"": ""v_proj"", ""scale_zp_layout_to"": ""sz_gemm_tiled"", ""source_QDIR"": 1, ""weight_layout_to"": ""gemm_w_tiled""}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/raw/f69d170e5e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/power/f69d170e5e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/power/f69d170e5e.summary.csv,0,1,30,1.021673,11.3747,11.71414,12.2233,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power_long/naive_simd/runs/20260622T073542977331Z/logs/f69d170e5e.log,12.922,0,,,,,
