run_id,timestamp_utc,fpga_bin_label,git_commit,git_branch,git_dirty,suite,case_id,exec_key,app,kind,op,backend,variant,stage,name,args,shape_json,calls_per_forward,fpga_bin_dir,xclbin_sha256,warmup,iterations,source,status,returncode,failure_phase,failure_reason,raw_csv,power_csv,power_summary,measure_latency,measure_power,power_samples,power_elapsed_s,power_min_w,power_avg_w,power_max_w,power_parse_error,log_file,elapsed_wall_s,samples,min_us,avg_us,max_us,p50_us,p95_us
20260620T090921893968Z,2026-06-20T09:09:45+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C1_batch8_gen_kv_len512_qblk32_generation_rope_q,ffeb1c7ffa,rope,rope,rope_q,rope,all_sgemm_tcu_spinquant,generation,rope_q,-batch 8 -seq 1 -heads 32 -headdim 128 -maxseq 4096 -offset 511,"{""batch"": 8, ""headdim"": 128, ""heads"": 32, ""maxseq"": 4096, ""offset"": 511, ""seq"": 1}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T090921893968Z/raw/ffeb1c7ffa.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T090921893968Z/power/ffeb1c7ffa.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T090921893968Z/power/ffeb1c7ffa.summary.csv,0,1,80,10.189874,11.5456,12.173166,12.5832,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T090921893968Z/logs/ffeb1c7ffa.log,21.003,0,,,,,
20260620T101914700705Z,2026-06-20T10:19:46+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_rope_q_to_attn_qkT,b2ce6fb088,tile_input_a,layout,layout_rope_q_to_attn_qkT,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_rope_q_to_attn_qkT,-m 512 -k 128,"{""K"": 128, ""M"": 512, ""consumer"": ""attn_qkT"", ""layout_from"": ""row_major_fp16"", ""layout_group"": ""spinquant_r3_q_hadamard_to_attn_qkT"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""spinquant_r3_q_hadamard""}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/raw/b2ce6fb088.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/power/b2ce6fb088.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/power/b2ce6fb088.summary.csv,0,1,79,10.23066,11.6312,11.985329,12.1442,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/logs/b2ce6fb088.log,21.025,0,,,,,
20260620T101914700705Z,2026-06-20T10:20:07+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,prefill_merged_naive_simd,llama2_7b_prefill_C4_alone_batch1_prefill_seq_len512_qblk32_prefill_layout_attn_softmax_to_attn_pv,b9191ec9e8,tile_input_a,layout,layout_attn_softmax_to_attn_pv,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,prefill,layout_attn_softmax_to_attn_pv,-m 512 -k 512,"{""K"": 512, ""M"": 512, ""consumer"": ""attn_pv"", ""layout_from"": ""row_major"", ""layout_group"": ""attn_softmax_to_attn_pv"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""attn_softmax""}",1024.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/raw/b9191ec9e8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/power/b9191ec9e8.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/power/b9191ec9e8.summary.csv,0,1,80,10.374157,11.7135,11.929031,12.0555,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T101914700705Z/logs/b9191ec9e8.log,20.922,0,,,,,
20260620T122450431286Z,2026-06-20T12:25:12+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C1_batch8_gen_kv_len512_qblk32_generation_mlp_silu,e0460016ad,silu,silu,mlp_silu,silu,all_sgemm_tcu_spinquant,generation,mlp_silu,-n 88064,"{""size"": 88064}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/e0460016ad.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/e0460016ad.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/e0460016ad.summary.csv,0,1,76,9.87844,11.3715,12.570159,12.84,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/e0460016ad.log,20.380,0,,,,,
20260620T122450431286Z,2026-06-20T12:25:33+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_q_proj_to_rope_q_detile,a0843f60a2,detile_output,layout,layout_q_proj_to_rope_q_detile,detile_output,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_q_proj_to_rope_q_detile,-m 8 -n 4096,"{""M"": 8, ""N"": 4096, ""consumer"": ""rope_q"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""q_proj_to_rope_q"", ""layout_to"": ""row_major"", ""producer"": ""q_proj""}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/a0843f60a2.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/a0843f60a2.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/a0843f60a2.summary.csv,0,1,75,9.705381,11.457,11.841992,12.0522,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/a0843f60a2.log,20.049,0,,,,,
20260620T122450431286Z,2026-06-20T12:25:53+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_attn_qkT_to_softmax_detile,daa6d146b3,detile_output,layout,layout_attn_qkT_to_softmax_detile,detile_output,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_attn_qkT_to_softmax_detile,-m 1 -n 512,"{""M"": 1, ""N"": 512, ""consumer"": ""attn_softmax"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""attn_qkT_to_softmax"", ""layout_to"": ""row_major"", ""producer"": ""attn_qkT""}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/daa6d146b3.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/daa6d146b3.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/daa6d146b3.summary.csv,0,1,78,10.159697,11.4601,11.674292,11.8877,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/daa6d146b3.log,20.497,0,,,,,
20260620T122450431286Z,2026-06-20T12:26:14+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_attn_pv_to_head_concat_detile,08bded4378,detile_output,layout,layout_attn_pv_to_head_concat_detile,detile_output,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_attn_pv_to_head_concat_detile,-m 1 -n 128,"{""M"": 1, ""N"": 128, ""consumer"": ""attn_head_concat"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""attn_pv_to_head_concat"", ""layout_to"": ""row_major"", ""producer"": ""attn_pv""}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/08bded4378.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/08bded4378.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/08bded4378.summary.csv,0,1,78,10.145163,11.457,11.619231,11.8845,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/08bded4378.log,20.548,0,,,,,
20260620T122450431286Z,2026-06-20T12:26:34+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_gate_proj_to_mlp_silu_detile,70a3f56c3e,detile_output,layout,layout_gate_proj_to_mlp_silu_detile,detile_output,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_gate_proj_to_mlp_silu_detile,-m 8 -n 11008,"{""M"": 8, ""N"": 11008, ""consumer"": ""mlp_silu"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""gate_proj_to_mlp_silu"", ""layout_to"": ""row_major"", ""producer"": ""gate_proj""}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/70a3f56c3e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/70a3f56c3e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/70a3f56c3e.summary.csv,0,1,76,9.966983,11.5425,11.802326,11.9733,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/70a3f56c3e.log,20.292,0,,,,,
20260620T122450431286Z,2026-06-20T12:26:55+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_input_layernorm_to_qkv,041e2c41d6,tile_input_a,layout,layout_input_layernorm_to_qkv,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_input_layernorm_to_qkv,-m 8 -k 4096,"{""K"": 4096, ""M"": 8, ""consumer"": ""q_proj,k_proj,v_proj"", ""layout_from"": ""row_major"", ""layout_group"": ""input_layernorm_to_qkv"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""input_layernorm""}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/041e2c41d6.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/041e2c41d6.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/041e2c41d6.summary.csv,0,1,83,10.76721,11.4704,11.729448,11.8023,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/041e2c41d6.log,20.550,0,,,,,
20260620T122450431286Z,2026-06-20T12:27:16+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_rope_q_to_attn_qkT,400e4f2a3a,tile_input_a,layout,layout_rope_q_to_attn_qkT,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_rope_q_to_attn_qkT,-m 1 -k 128,"{""K"": 128, ""M"": 1, ""consumer"": ""attn_qkT"", ""layout_from"": ""row_major_fp16"", ""layout_group"": ""spinquant_r3_q_hadamard_to_attn_qkT"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""spinquant_r3_q_hadamard""}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/400e4f2a3a.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/400e4f2a3a.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/400e4f2a3a.summary.csv,0,1,78,10.157519,11.4602,11.60534,11.7167,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/400e4f2a3a.log,20.754,0,,,,,
20260620T122450431286Z,2026-06-20T12:27:36+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_attn_softmax_to_attn_pv,a82e21976e,tile_input_a,layout,layout_attn_softmax_to_attn_pv,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_attn_softmax_to_attn_pv,-m 1 -k 512,"{""K"": 512, ""M"": 1, ""consumer"": ""attn_pv"", ""layout_from"": ""row_major"", ""layout_group"": ""attn_softmax_to_attn_pv"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""attn_softmax""}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/a82e21976e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/a82e21976e.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/a82e21976e.summary.csv,0,1,79,10.196506,11.286,11.612518,11.799,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/a82e21976e.log,20.374,0,,,,,
20260620T122450431286Z,2026-06-20T12:27:57+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_mlp_elmul_to_down_proj,6b10d2672d,tile_input_a,layout,layout_mlp_elmul_to_down_proj,tile_input_a,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_mlp_elmul_to_down_proj,-m 8 -k 11008,"{""K"": 11008, ""M"": 8, ""consumer"": ""down_proj"", ""layout_from"": ""row_major_fp16"", ""layout_group"": ""spinquant_r4_hadamard_to_down_proj"", ""layout_to"": ""gemm_a_tiled"", ""producer"": ""spinquant_r4_mlp_hadamard""}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/raw/6b10d2672d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/6b10d2672d.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/power/6b10d2672d.summary.csv,0,1,77,9.934232,11.457,11.870153,12.0587,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T122450431286Z/logs/6b10d2672d.log,20.411,0,,,,,
20260620T170847643250Z,2026-06-20T17:09:10+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_rope_k_qparams_to_attn_qkT,f0dd37a8fc,tile_scale_zp_w4a16,layout,layout_rope_k_qparams_to_attn_qkT,tile_scale_zp_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_rope_k_qparams_to_attn_qkT,-k 1 -n 128 -q 128 -d 1 --gemm-qdir 0 --source-transposed,"{""K"": 1, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""cache_len"": 512, ""cache_update"": ""append"", ""consumer"": ""attn_qkT"", ""gemm_QDIR"": 0, ""layout_from"": ""qparams_row_major"", ""layout_group"": ""rope_k_to_attn_qkT"", ""layout_to"": ""sz_gemm_tiled_transposed"", ""producer"": ""kv_cache_quant_rope_k_to_attn_qkT"", ""source_QDIR"": 1, ""source_transposed"": true}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/raw/f0dd37a8fc.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/f0dd37a8fc.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/f0dd37a8fc.summary.csv,0,1,79,10.257861,11.4601,11.637305,11.799,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/logs/f0dd37a8fc.log,20.692,0,,,,,
20260620T170847643250Z,2026-06-20T17:09:30+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_v_cache_qparams_to_attn_pv,999f46336b,tile_scale_zp_w4a16,layout,layout_v_cache_qparams_to_attn_pv,tile_scale_zp_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_v_cache_qparams_to_attn_pv,-k 1 -n 128 -q 128 -d 1 --gemm-qdir 1,"{""K"": 1, ""N"": 128, ""QBLK"": 128, ""QDIR"": 1, ""cache_len"": 512, ""cache_update"": ""append"", ""consumer"": ""attn_pv"", ""gemm_QDIR"": 1, ""layout_from"": ""qparams_row_major"", ""layout_group"": ""v_cache_to_attn_pv"", ""layout_to"": ""sz_gemm_tiled"", ""producer"": ""kv_cache_quant_v_cache_to_attn_pv"", ""source_QDIR"": 1}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/raw/999f46336b.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/999f46336b.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/999f46336b.summary.csv,0,1,79,10.166296,11.5457,11.695437,11.8023,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/logs/999f46336b.log,20.370,0,,,,,
20260620T170847643250Z,2026-06-20T17:09:50+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_alone_batch8_gen_kv_len512_qblk32_generation_layout_rope_k_to_attn_qkT,6e5f5170da,tile_weight_w4a16,layout,layout_rope_k_to_attn_qkT,tile_weight_w4a16,all_fpint_gemm_improve_alone_layout_spinquant,generation,layout_rope_k_to_attn_qkT,-k 1 -n 128 -t 1 --source-transposed,"{""K"": 1, ""N"": 128, ""WTRANS"": 1, ""cache_len"": 512, ""cache_update"": ""append"", ""consumer"": ""attn_qkT"", ""layout_from"": ""packed_w4a16_row_major"", ""layout_group"": ""rope_k_to_attn_qkT"", ""layout_to"": ""gemm_w_tiled_transposed"", ""producer"": ""kv_cache_quant_rope_k_to_attn_qkT"", ""source_transposed"": true}",8192.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/raw/6e5f5170da.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/6e5f5170da.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/power/6e5f5170da.summary.csv,0,1,79,10.151121,11.457,11.742035,11.9732,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260620T170847643250Z/logs/6e5f5170da.log,19.944,0,,,,,
20260621T123221444547Z,2026-06-21T12:32:45+00:00,naive_simd,dda9896d0ed9,fpint_improve,1,generation_merged_naive_simd,llama2_7b_generation_C4_fused_batch8_gen_kv_len512_qblk32_generation_residual_attn,31b233c0d2,eladd_layout_fused,eladd,residual_attn,eladd_layout_fused,all_fpint_gemm_improve_fused_layout_spinquant,generation,residual_attn,-m 8 -k 4096,"{""K"": 4096, ""M"": 8, ""consumer"": ""residual_attn"", ""layout_from"": ""gemm_c_tiled"", ""layout_group"": ""o_proj_to_residual_attn"", ""layout_to"": ""row_major"", ""producer"": ""o_proj"", ""size"": 32768}",32.0,/opt/vortex_fpga_bins/fpint/xrt_hw_u55c_c1_f100_fpint_tcu_noDcache_L2cache_90f22d2615/bin,f9d4c06cee4c6e36c642ff55483c0dd89e2a213a6dc34439696792e38ae26795,0,1,explicit,pass,0,,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/raw/31b233c0d2.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/power/31b233c0d2.csv,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/power/31b233c0d2.summary.csv,0,1,79,10.240794,11.457,12.024291,12.3264,,/home/jaeyongjang/project.local/vortex/analysis_workspace/latency_on_hw/outputs_main_power/naive_simd/runs/20260621T123221444547Z/logs/31b233c0d2.log,20.902,0,,,,,
